category_id,video_id,content
1,uLtkt8BonwM,"I got chills on how accurate some of the locations were compared to the game, especially from when ""Take On Me"" started playing. I actually shed a tear haha. Really looking forward to this show"
1,uLtkt8BonwM,"Ellies sarcasm, joels indifference, the clickers, a bloater, traversing rooftops with boards, Tommy being there for his brother, etc... It's just like the game."
1,uLtkt8BonwM,It’s Joel’s fate to die. It’s going to happen sooner or later. I know everyone out there hate The Last of Us Part ll. I love the casting. This is going to be my younger brother’s first time watching Bella Ramsey on our favorite series. He has not watched “Game of Thrones”. He wants to see how Bella Ramsey act and he only knows about Pedro Pascal’s acting because he probably saw him “Mandalorian”.  I did told him about Bella Ramsey’s acting on “Game of Thrones” is really good.
1,uLtkt8BonwM,"I am so excited for this. So far it looks and seems like the game, hopefully they have the same chemistry as in the game as well!"
1,uLtkt8BonwM,Damn I'm so hyped for this. Hope this is as good as the game if someone hasn't played the game i will highly recommend playing it it's in my top 5 games of all time.
1,uLtkt8BonwM,"I dreamed of this, when I finished the game. I finished the game, a week after release.
It was the best.... Game... I've ever played. Story wise."
1,uLtkt8BonwM,"This is absolutely unreal. Can't wait for this show to come out. Ashley as Ellie's mom, Troy as one of David's men is perfect."
1,uLtkt8BonwM,"I love the fact that the trailers have songs that were featured in the games. A previous trailer had the song playing in the car Joel gets from Bill's town, and this obviously has Take On Me."
1,uLtkt8BonwM,"I haven't had HBO Max for a while, but this is something that I've wanting for a long time  I'm sure they won't disappoint. Can't wait 🤘😎🔥🔥"
1,uLtkt8BonwM,This looks sooooooo good. Great casting by the look of the trailer. I can't wait!
1,uLtkt8BonwM,This show hinges on the bond between Joel and Ellie. I hope they’ve nailed it 🙏🏼
1,uLtkt8BonwM,"I hope people don't write this off as ""just another apocalypse show"" because the Last of Us really is one of the best stories told in a game, that I've encountered. If they stick as closely as possible to the source material, this is going to be special."
1,uLtkt8BonwM,I am so pumped for this. My dad and I absolutely love The Last of Us!
1,uLtkt8BonwM,Won't lie. 1:25 sent shivers down my spine. Actually really looking forward to this!
1,uLtkt8BonwM,"This trailer gave me goosebumps. Especially the ""Take On Me"" part!"
1,uLtkt8BonwM,"I can't wait!!! I've been eager to watch this series since the rumours came out they were making a series. It looks amazing and faithful to the game! The visuals are are also spectacular and the atmosphere of the game is there, I'm loving this so far!"
1,uLtkt8BonwM,"I hope this series can bring us to the character, especially Joel. When I played that game, I'm so into it and got the feeling to that character. To protect the one you care."
1,uLtkt8BonwM,"Can't wait. As long as they keep it true to the game, script and all, it should be fantastic."
1,uLtkt8BonwM,I can't say how much I loved the games. And I cant wait to watch this.
1,uLtkt8BonwM,"When the video game first came out, and I thought about what it would be like if a movie for this was made, I thought of Joe Manganiello. Mostly because he naturally has that rugged look. It will be interesting to see what Pedro Pascale brings to the role. I have loved every film I have seen this man in so far."
1,uLtkt8BonwM,Looks like they're staying true to the game! Can't freaking wait!!!!
1,uLtkt8BonwM,"I can’t even describe how excited I am for this, I hope they got the relationship between Joel and Ellie right, like in the game. If so this show will be incredible!"
1,uLtkt8BonwM,That shot at 0:56 😍😍 I'm SO EXCITED FOR THIS!
1,uLtkt8BonwM,I can't get this trailer out of my head just eagerly waiting for jan 15
1,uLtkt8BonwM,it's not about the ending it's about the journey. Thoroughly looking forward to it.
1,uLtkt8BonwM,This game made me feel things i didn't know i was capable of feeling.
1,uLtkt8BonwM,"If they get Joel and Ellie’s relationship right, the show will be a huge success"
1,uLtkt8BonwM,"At first I was like ""why should i care about something like this that I personally experienced through gameplay"". Then I saw the cast, the themes, the visuals, the everything. I just hope they deliver cause this franchise is beloved by almost everyone I know. If they can do this right then for those who never experienced the first game is in for a real treat."
1,uLtkt8BonwM,"Never played the game, and don’t know what it’s about or how it ends or anything. But this looks great!"
1,uLtkt8BonwM,Slightly scared because shows like this don't always come out well but im willing to watch it because I love the game and it genuinely looks good.
1,uLtkt8BonwM,This looks amazing I can't wait for this to come out watching it day one 🥳
1,uLtkt8BonwM,This looks incredible! I love how they have so much respect for the property they put the dude who made Chernobyl on to direct it. And that show is probably the most terrifying thing to ever exist.
1,uLtkt8BonwM,"Troy Baker (Joel in the game)as one of David’s men and Ashley Johnson (Ellie in the game) as Ellie’s mom, so glad they’re getting a time to shine in the show too!"
1,uLtkt8BonwM,"Troy Baker (Joel in the game)as one of David’s men and Ashley Johnson (Ellie in the game) as Ellie’s mom, so glad they’re getting a time to shine in the show too!"
1,uLtkt8BonwM,I will never be able to get over how perfect Joel looks but how different Ellie looks
1,uLtkt8BonwM,I love this game so much. I hope they don't ruin this!
1,uLtkt8BonwM,"Troy Baker (Joel in the game)as one of David’s men and Ashley Johnson (Ellie in the game) as Ellie’s mom, so glad they’re getting a time to shine in the show too!"
1,uLtkt8BonwM,"So hyped for this. I know it's unlikely but I hope for the future seasons that alycia debnam Carey will play adult Ellie, she'd be perfect"
1,uLtkt8BonwM,"Nick Offerman. Is. The. Perfect. Cast. For. Bill. I cannot believe how they absolutely NAILED the cast, and the overall feel of the game. I am so pleasantly shocked."
1,uLtkt8BonwM,This would definitely be on my watch list if germany had HBO.
1,uLtkt8BonwM,"For the ones who have played the game, let’s not start comparing the series with the game. It won’t be exact and there will be some alterations for cinematic purposes. As long as they get the storyline straight while building on the relationships it will be great."
1,uLtkt8BonwM,"This is absolutely unreal. Can't wait for this show to come out. Ashley as Ellie's mom, Troy as one of David's men is perfect."
1,uLtkt8BonwM,"When Henry said “You may not be her father, but your someone’s.” 😢 I’m not emotionally prepared for the Henry and Sam story arc."
1,uLtkt8BonwM,"This was already a great story within a game. All HBO needs to do is to not follow the woke philosophy of Netflix, Prime, Disney etc. and simply tell a good story. Also, they should avoid any story elements from the utterly wretched Part II"
1,uLtkt8BonwM,"10 years man....
My heart, my soul
Thank you so much for this amazing masterpiece 
I truly cannot wait!!💙💙💙"
1,uLtkt8BonwM,Demasiadas emociones me transmite este trailer
1,uLtkt8BonwM,"After I played the first game I said it needed to be made into a movie. Nearly 10 years later, after all the talk of movies/making a series were finally getting it. Feels like a dream come true. I hope it lives up to the game because it was the best game I have ever played"
1,uLtkt8BonwM,The feel is definitely right. Hope the series gets it right too!
1,uLtkt8BonwM,"Looks very promising, will be amazing if they do it nearly as good as the game did. My only wish is that they don't adapt the second part and just give us closure after the first one (either that or change the second part drastically)."
1,uLtkt8BonwM,"The show we all desperately desire, but will it be done right to be the show we definitely deserve?"
1,uLtkt8BonwM,Looks really good I hope I lives up to the game one of the best games I've ever played
1,ZfVYgWYaHmE,"the part where Phoebe Waller-Bridge said ""we're mildly related"" compelled me to go get castrated and now I am COMPLETE.... what a great trailer............."
1,ZfVYgWYaHmE,"When he said “Archeologists,  assemble” … literal goosebumps"
1,ZfVYgWYaHmE,"The part he took the crystal skull and took it to Dan Aykroyd to bottle it with vodka gave me chills. Truly, one of the all time."
1,ZfVYgWYaHmE,"i loved the part where Indy says "" where we're going we don't roads""...truly a moment of all time"
1,ZfVYgWYaHmE,"Saw 'Raiders of the Lost Ark' in the theatre in 1981 with my best friend from school. We were so stoked afterward we asked the ticket taker if we could stay for the next showing and he let us without charge. We called our moms from the payphone outside and asked if we could see the show again. They though we were nuts but said yes. We kinda thought it was silly too, but the decades have proven we may not have been so dumb after all."
1,ZfVYgWYaHmE,"I loved the part where Indy is riding on a horse and he screams ""... they may take our lives but they will never take OUR FREEDOM!"" That was life changing for me."
1,ZfVYgWYaHmE,"When Indy said, ""I am vengeance, I am the knight, I am Batman."" Truly wonderful story telling"
1,ZfVYgWYaHmE,I liked the part where Indiana called out “it’s indying time” and started whipping all over the place; true cinema right there
1,ZfVYgWYaHmE,"I loved the part where Indy said, “I didn’t kill my wife!” To which Sallah replied, “I don’t care!” Literal CHILLS down my spine!"
1,ZfVYgWYaHmE,"I think it'd be great if for Indy's final adventure, the movie breaks tradition and actually allows him to put the artefact in a museum. He's earned it.
EDIT: as in the film’s primary artefact; I’m aware of his success with the Cross Of Coronado"
1,ZfVYgWYaHmE,"The part where Anton turned to Indy and asked ""What's the most you ever lost in a coin toss"" had me convulsing on the floor! Truly a masterpiece!"
1,ZfVYgWYaHmE,"I liked the part when Indy saw the size of the shark and said, we're going to need a bigger boat. Gave me chills."
1,ZfVYgWYaHmE,"I love the line where Indy says ""Hey you're supposed to be the fastest thing in the valley man! But that can't be your car, that must be your mama's car!"" Classic and truly iconic"
1,ZfVYgWYaHmE,"I love the part when Indy says ""I am the one who knocks"" Gave me chills"
1,ZfVYgWYaHmE,i loved the part where Indiana Jones said “it’s jonesing time” and then jones’d everywhere
1,ZfVYgWYaHmE,I love the part where Indiana Jones says “Wake up Jesse!! We need to cook!”  It literally made me tear up
1,ZfVYgWYaHmE,"Can't wait for this one! The part where Indy says ""You're a wizard, Harry""... Chills every time!"
1,ZfVYgWYaHmE,"The part where Indy got his whip out and said ""This ain't just for the ladies"" was so stunning and brave."
1,ZfVYgWYaHmE,The part where Indiana said “Somehow Palpatine has returned.” Gave me chills.
1,ZfVYgWYaHmE,"I love the part where Indy turns to Chewy and says, “I’ll get you home for Life Day”… it made me openly weep😢"
1,ZfVYgWYaHmE,"The way Harrison Fors says ""my name is Indiana Jones, commander of the Armies of the North, General of the Felix Legions and loyal servant to the true emperor, Marcus Aurelius. Father to a murdered son. Husband to a murdered wife. And you're a wizzard Harry."" gave me chills."
1,ZfVYgWYaHmE,Literally gave me chill when indy said “we are the Indiana Joneses”
1,ZfVYgWYaHmE,"I loved the part where he said ""I gotta bad feeling about this.."""
1,ZfVYgWYaHmE,"I still cannot believe that this is going to be John Williams's final movie score, he is the main reason why I love music in the first place. He is a literal legend of music, the literal equivalent to the likes of Beethoven and others."
1,ZfVYgWYaHmE,"I love the part when he says ""You're a wizard Indy""."
1,ZfVYgWYaHmE,"I loved the part where Indy said, “I didn’t kill my wife!” To which Sallah replied, “I don’t care!” Literal CHILLS down my spine!"
1,ZfVYgWYaHmE,I love the part where fleabag gets out her own personal whip
1,ZfVYgWYaHmE,I love the part when Indy says “HOOOOOOOOOOOOOO YEEEEEEEEEAAAH!!!!!” gets me every time 😢
1,ZfVYgWYaHmE,Indiana Jones is now finding artifacts younger than him.
1,ZfVYgWYaHmE,"The part where Indiana Jones told Hitler ""Get Off My Plane!"" and then threw him out the door was breathtaking. Then afterwards when he looked at Luke Skywalker and said ""No ticket!""was just priceless."
1,ZfVYgWYaHmE,"I love the part where he says, ""I'll buy that for a dollar!"""
1,ZfVYgWYaHmE,"The part where he says ""it is not our abilities that show what we truly are, it is our choices"" Made me have chills... Truly a masterpiece!"
1,ZfVYgWYaHmE,"I like the part where he says, ""life is like a box of chocolates,... You never know what you're gonna get."" Made me revaluate everything"
1,ZfVYgWYaHmE,"I loved the bit when Indy says “…But master is my friend. You don’t have any friends! Nobody likes you!” 

Chills!"
1,ZfVYgWYaHmE,"I love the part when Indy says, “we’re gonna need a bigger boat” and then Shia LaBeouf shows up in a bigger boat, then proceeds to take the God daughters place as rightful a heir to the Indiana Jones franchise."
1,ZfVYgWYaHmE,"I love the part where Indy goes: ""I didn't kill my wife!"" and jumps off the the ledge.  Literal chills down my spine."
1,ZfVYgWYaHmE,"The part were Indy says ""Say hello to my little friend"" calmly then breaks his toe kicking a helmet whilst picking broken glass out of his hand was *chefs kiss* 👌"
1,ZfVYgWYaHmE,"""I don't believe in magic"", says the character who literally saw the Holy Grail disintegrate one of his enemies and heal his mortally wounded father in front of his very eyes. I think it safe to say, that in this universe magic is a real thing."
1,ZfVYgWYaHmE,"I loved the part where Indy said ""Don’t ruin my life with lies when yours can be ruined with the truth"""
1,ZfVYgWYaHmE,"When he said ""there is a tempest in me, it swept me to this island for a reason and I will not be quelled by you"" I teared up, truly a movie of all time."
1,ZfVYgWYaHmE,I love the part where Indy cracks his whip and says „with great power comes great responsibility.“
1,ZfVYgWYaHmE,"When Indy talked about going to the Tosche station to pick up power converters, I cried. So emotional. In fact I cried all the water out of my body."
1,ZfVYgWYaHmE,I like how they all kept shooting out the window after he ducked. That's real dedication to aiming right there. Tracking targets is for people who miss.
1,ZfVYgWYaHmE,When Indy threw the ring into Mount Doom I couldn't help but tear up.
1,ZfVYgWYaHmE,"I love the part where Gimli, son of Gloin, asks Indy to come back and help him find the two missing hobbits!"
1,ZfVYgWYaHmE,"The part where Indy says, ""It's-a me, Mario!"" just brought it all home for me."
1,ZfVYgWYaHmE,I love the part where Short Round said “I’m setting booty traps” and Indy said “booby traps” and Short Round answered tersely “That’s what I said!” Truly a classic scene in the history of cinema
1,ZfVYgWYaHmE,"The scene where Indy says “Hello, my name is Indiana Jones, you killed my father, prepare to die.” Was truly the most captivating moment in all of cinema."
1,ZfVYgWYaHmE,"The part where he says the line, during the other part, after the last part... Tears. Actual tears. 😢"
1,ZfVYgWYaHmE,"The part where Indy says ""This ends here and now..."" gave me the chills... it should Indy, it should..."
1,ZfVYgWYaHmE,"My favourite scene was when Indy said ""Its Whippin Time!!"" And whipped the guy on the train and the guys in the last scene. Truly one of the greatest lines. bravo James."
1,ZfVYgWYaHmE,"I love the part when the villain asks Indy, ""You wanna know how I got these scars?"""
1,ZfVYgWYaHmE,"I loved the part where Shia LaBeouf says: ""i know what i have to do, but i don't know if i have the strength to do it"", and proceeds to stab Han Solo in the stomach. So touching"
1,ZfVYgWYaHmE,The part where his call is being recorded for quality assurance purposes and then admits to knowing the whereabouts of Hunter Biden's laptop had us all in a 15 minute standing ovation in the theater
1,ZfVYgWYaHmE,"I love the part where Indiana Jones says ""I'm not locked in here with you, you're locked in here with me"" before whipping the people to shreds.
Sent literal chills down my body!"
1,ZfVYgWYaHmE,I love the part where Indy starts a rap battle with Marion. I've never felt so sad in my life!
1,ZfVYgWYaHmE,The part where Indiana looked at Gary the stormtrooper and said “ We are family” got me so emotional😢
1,ZfVYgWYaHmE,"I love how the composers took the classic lietmotif and transformed it to a modern suspense theme. Man, this'll be fun to watch."
1,ZfVYgWYaHmE,"I love the part where Indy says: “Always”, truly moving"
1,ZfVYgWYaHmE,"I loved the part when he said "" One last ride "" Truly one of the moments of all time."
1,ZfVYgWYaHmE,"I loved the part where Indy, in his old man voice, said “get back” truly a breath taking moment"
1,ZfVYgWYaHmE,"Love the bit when Short Round shouts ""Indy I love you "" and then burns the scriptwriters with a flaming torch. Always gets me every time"
1,ZfVYgWYaHmE,"When Indie said “You’re a Wizard, Frodo!” I definitely felt an emotion."
1,ZfVYgWYaHmE,"I love the part where Sallah says ""I love you"" and Indy replies ""I know"""
1,ZfVYgWYaHmE,"I love the part where he says ""we found it, this is the national treasure"""
1,ZfVYgWYaHmE,"It's not an Indiana Jones movie without ""Raiders March."" This will be the final movie scored by John Williams, and his music here sounds great as always. Let's hope Harrison gets a happy ending with Indy!

ALSO: I really wanted Mark Hamill to be in this movie. If he was, then it would make up for the Luke-Han reunion we never got in the Sequel Trilogy"
1,ZfVYgWYaHmE,"I loved the part where Indy responded to Sallah asking him what is best in life with ""To crush your enemies, see them driven before you and to hear the lamentation of their women!"""
1,ZfVYgWYaHmE,"I loved the moment when he sees the nazis and says, ""we're gonna need a bigger boat."""
1,ZfVYgWYaHmE,"I love the bit where Indy looks at his pencil and asks ""2B or not 2B, that is the question."". Solid gold."
1,ZfVYgWYaHmE,"I like that scene where Indy said ""I know Kung Fu"" 
Gave me the chills"
1,ZfVYgWYaHmE,"I love the part where he says ""dead or alive, you are coming with me""............chills!!"
1,ZfVYgWYaHmE,"I love the part where he said ""Never tell me the odds!"""
1,ZfVYgWYaHmE,"The part where Indiana Jones says ""this is the end, my only friend, the end"" tore at my heart strings."
1,ZfVYgWYaHmE,I always laugh when Indy asks “why is the rum always gone?” He’s so funny. Can’t wait for this one.
1,ZfVYgWYaHmE,My dad took me to see Raiders of the Lost Ark in the theaters when I was 9 years old.  Indiana Jones has been a part of my life for 40 years.  I was absolutely 100% certain that this movie was a mistake and they were not going to be able to pull it off.  As soon as the  music kicked in I had goosebumps on my entire body and tears in my eyes.  My dad is 82 now and this time I will be taking him to see this movie.
1,ZfVYgWYaHmE,"I love the part when Indy says, “we’re gonna need a bigger boat” and then Shia LaBeouf shows up in a bigger boat, then proceeds to take the God daughters place as rightful a heir to the Indiana Jones franchise."
1,ZfVYgWYaHmE,"I loved the part when Indy said, “I am Ironman.” Heartbreaking."
1,ZfVYgWYaHmE,"I love the part when Indiana Jones says ""Never tell me the odds."""
1,ZfVYgWYaHmE,The part where Indy falls down and breaks a hip is truly heartbreaking.
1,ZfVYgWYaHmE,"Indiana Jones is the reason for my obsession with learning different languages. Can you imagine how much more difficult his adventures would have been if he didn't speak the language of the part of the world he was in? Even at the age of six, I realized how useful such a skill can be. These movies changed me forever."
1,ZfVYgWYaHmE,"The part where he says ""With great power comes great responsibility."" Made me wet my pants... Truly amazing."
1,ZfVYgWYaHmE,"The part where Indy picks up his hat and says, ""This hat is literal perfection"", and Phoebe Waller-Bridge replies, ""It will be ... when it's worn by a woman."" literally made Kathleen Kennedy weep."
1,ZfVYgWYaHmE,"I love the part when Indy says: ""You have my sword."""
1,ZfVYgWYaHmE,"I loved the part where Indy said, “Then I'll see you in hell!” Gave me chills."
1,ZfVYgWYaHmE,The “Raider’s March” theme will NEVER get old!
1,ZfVYgWYaHmE,This is definitely one of the movies of all times.
1,ZfVYgWYaHmE,"I really like the part when E.T. says ""I'm back for the crystal skull"""
1,ZfVYgWYaHmE,That scene where Indy joins an Indie band gave me goosebumps
1,ZfVYgWYaHmE,I’m loving how James Mangold is matching Spielberg’s kinetic energy with the camera and action scenes. I’m confident he’ll do great.
1,ZfVYgWYaHmE,"The part when he said ""life is like a box of chocolates"" was soooooooo Indy!"
1,ZfVYgWYaHmE,"The part where Indy says ""get off my plane"" gives me chills! Looks like another banger from Disney"
1,ZfVYgWYaHmE,Loved the part where Sallah comes in the door and says “ I just want to tell you both good luck. We’re all counting on you.” Literally cried until I vomited my entire skeleton out.
1,ZfVYgWYaHmE,"I loved the bit where Indy gets up after an amazing stunt, grimaces whilst holding his back and says ‘it’s morphine time’. I think that scene will go down in history!!!"
1,ZfVYgWYaHmE,I'm looking forward to see this movie; I love Tom Hanks.
1,ZfVYgWYaHmE,"The part where Indiana sacrificed himself and said, “I AM INDIANA JONES AND THE DIAL OF DESTINY!” Gave me chills all throughout my spinal cord!"
1,ZfVYgWYaHmE,"the part where indy stood over his son's body, after being gunned down by the mob, and said 'look how they massacred my shia' ... chills, absolute chills"
1,ZfVYgWYaHmE,"The part where Indy said ""That's not how the force works"" before hiding in a fridge while being chased by Tommy Lee Jones from Batman Forever was one of the best movie moments ever for me! 😄👍"
1,ZfVYgWYaHmE,You know what I miss? Well-executed stories.
1,ZfVYgWYaHmE,"I love the part where Carrie fisher says “ I was child , in love”"
1,ZfVYgWYaHmE,"The part where Indiana Jones said ""it's Jonesing time"" and then proceeded to Jones all over the scene made me so emotional"
1,ZFfbkg2lYQ4,"I’m literally tearing up, this has got to be the best gcmm I’ve seen in a long time, the story, character design, and animations has completely gone off the charts! The time and hard work you have put into the gcmm you create is unbelievable, you never fail to impress all of us. ❤ Thank you."
1,ZFfbkg2lYQ4,"It’s not just another story. It’s THE story. I’m really impressed and I think this deserves more recognition.
I can see all your effort. Everything was really perfect; the characters, the music, the stages, the fluid movements, the faces, the whole plot, the drama, the action.
I can’t describe the levels that I love your story.
I know how hard it's to just do 2 minutes of this, screenshot by screenshot, so I really admire that you can do almost 2 hours.
Thank you for this masterpiece😭✨✨"
1,ZFfbkg2lYQ4,"this is such a master piece i would watch it again easily you are so talented its insane, i'm so happy i clicked on this video i don't regret it at all. i love the story line and the movements are on point, your work deserves a award. i love the way you designed everything, it must have taken a lot of energy making this so i hope you rest well.
by far one of the best thing's i have watched,

thank you for making this work for art."
1,ZFfbkg2lYQ4,Okay I still can not understand how amazing this is like how can someone have THIS much talent. I love your GCMMS and I have been waiting for the longest time very anxiously for this to come out but at the end its worth it like always! This is by far my favorite GCMM in all of history. I really thought that I couldn't get any better. I wouldn't want to spoil it for others but I ended up crying a lot at the somewhat end of it. Thank you for making such amazing GCMMS. I love you can you are my favorite gachatuber! I hope you can keep on making these and making people happy. God bless you for making my day. Someday i'd really like to meet you and talk to you so I really hope we can be friends someday.
1,ZFfbkg2lYQ4,"I’m sick today and this made my day, I honestly love the details and everything! It’s the og plot line, og character designs, the humor of adding you in there along with pink and Oscar! You spend hours working on your movies while we spent hour/s watching it for free. I’m so happy, thank you so much Siv ing! Don’t rush yourself, drink water, sleep, eat. Remember about your health."
1,ZFfbkg2lYQ4,you dont understand how incredible this gcm is siv. you are extremely talented and all the editing and movements and animation that went into this made me so happy. you make the most amazing gcms and this is by far my fav and the best one. if I could tip u money I would and if there were more ways to like this vid I would do it. this is insane and I'm so proud of u for coming this far and making 1 hr- 2 hr long videos. you deserve  all the love and even more than 5 mil subs xx
1,ZFfbkg2lYQ4,All of the videos can’t be compared to others. The details of every action and movement of one character just makes it so real and the animations and edits too. The videos take a lot of efforts and hard work and it come out like a real movie. Keep up with the good work! ❤
1,ZFfbkg2lYQ4,"Your movies are perfect, honestly I could watch them forever! The orginal plots are awesome, the movement is smooth, the character designs are fantastic and the names fit the characters so well, Honestly you've improved so much. The music is awesome and makes it better. The writing is well done! Every new movie you make gets even better then the last one. I can't wait to see what you can come up with in the future siv! The backstories of the characters are so interesting and perfect! This must take forever, and you take so many minutes out of your day to make theese for us! And the screenshots are like 15000 which is imperative. Honestly can't wait for more movies. You have improved the much siv! Don't rush yourself, remember to drink water and eat! Stay safe siv
Oh and, the titles are always awesome and creative! And the expressions are awesome..
Good job siv"
1,ZFfbkg2lYQ4,"We waited and waited... Thank you very much for such wonderful creativity! I don't have much free time, but I watch this series every day. Every time I watch it, I cry, rejoice and admire. I can't put into words what emotions I feel. Thank you again! You are the best! Keep doing miracles. Also,Siv, I wish you all the best, as well as more rest. I also wish you to finish up 1,000,000 subscribers on the channel!❤️"
1,ZFfbkg2lYQ4,"I can't describe this masterpiece. I can't imagine the amount of effort she put in. Thank you, you made my day"
1,ZFfbkg2lYQ4,"I'm absolutely in love with EVERY GCMM you made. Honestly, my life can't live without this <3.
You're doing your best, your family, your friends and especially, your fan is very proud about you 💕.
(BAD GRAMMAR-)"
1,ZFfbkg2lYQ4,"I love your content so much, your videos always made my day and you took several hours to make a GCMM for us and we’re just here watching, the effort you put in your videos are immaculate. Keep going!"
1,ZFfbkg2lYQ4,"Can't we just appreciate all the hard works and time she put in to make this master piece? As expected from SIV ING, this is the reason why I still watch GMM's TYSM for your creation! Always makes my mood because of the good story lines!"
1,ZFfbkg2lYQ4,"I have been waiting for this moment, in my entire life, for this masterpiece"
1,ZFfbkg2lYQ4,"This is so underrated, stuff like that take around like half a year 

Hope this blows up.... 

I appreciate the amount of work 
It literally takes me a while for a 30 sec edit. 

Never in my life did I see some one with the amount of patience she has. She also works a lot on making you have that weird feeling of being very happy for them Idk how to describe it but... Like it's getting very exciting everytime they are around /close from each other
Great job siv!"
1,ZFfbkg2lYQ4,I really feel like crying rn bc all of the GCMs you make are always made from the heart. We always get attached to these characters and they are just gonna be the perfect match for each other. These ships must sailllll!! ⛵️
1,ZFfbkg2lYQ4,"I just love how in all of these mini movies theres always a theme with the 2 protagonists. The male always denies his feeling and portrays the female as irrelevant, just a toy, a dumb little imbecile, but then closer to the end he becomes obsessed and wants to cherish the female forever and never let her go by always chasing her, following her around, complimenting her, ect. But the female very slowly warms up to him and we only see her love and affection towards the very end. Correct me if I'm wrong on some of these things. I really love how everything is portrayed and it's very creative and you are by far my favorite gachatuber and possibly my favorite youtuber of all. Every single time you post I get excited and just generally happy. I thank you for being a source of my happiness ❤"
1,ZFfbkg2lYQ4,"i watched thru the whole 1 hour on a school night and i say it was fully worth the hours of sleep i will not be getting, it almost made me cry (just like all your other gacha movies) i talk to my friends on how i recommend you and your stories because of how much i enjoy them each time, i honestly get so excited when i see you post and watch the whole entire thing. u make me feel stuff and i can tell how much effort and emotion you put into each one of these, i cant wait to watch your next masterpiece! -Emmie (you dont know me lol)"
1,ZFfbkg2lYQ4,"Can’t wait to watch this! You put so much work into it, thank you! ❤"
1,ZFfbkg2lYQ4,"I cant even explain how wonderful and great this is, you spent so much time on it and using your life for making these wonderful videos, more like movies, and we’re watching it for f r e e, I hope you will have a good future, keep up the good work siv!!! Remember to take care of yourself and your family, we care for you and them, have a good day!"
1,ZFfbkg2lYQ4,"OH MY GOODNESS!!! One of you bests so far I absolutely loved it! It has such great details and editing I absolutely amazed at your work siv! I love how you put so much time and effort into every movie, and I just love you gcmm's they are fantastic!!! You deserve a break, you spoil us to much!"
1,ZFfbkg2lYQ4,"I LOVE THIS GCMM SM it was so funny how the girls were talking about who they like/simp for and the girl who liked Sarena 😂 also Siv ing your GCMM’s never disappoint us! No matter how long it takes to make it, it’s still worth the wait! Take your time and we will always wait patiently!:) We love you Siv Ing!"
1,ZFfbkg2lYQ4,"This gcmm cannot me described in words. Its TOO good to be true. You literally deserve an oscar! You put so much effort into the tweening, the drawing, the poses, the hand placements and the storyline is just perfection. I have nothing to say exept this is PERFECT and im sorry i cant say anything else because im stunned, how much a 16year old can do. I cant even imagine being in 10th or 11th grade, about to graduate with so many responsabilities and homework and still putting my heart and soul into gcmms to entertain people. Mindblowing. Just mindblowing.

Anyways, thank you for taking time to read this Siv and just to let you know, you arent like any other 16 yo, you are special and thats what makes you my idol. I hope you, your relatives and friends are doing great and keep going, i belive you will grow big one day!
❤"
1,ZFfbkg2lYQ4,"This is amazing! The effort put into this stunning, art, screenshots, everything about this was amazing! Please take a breaks and rest for I am going to rewatch this master piece so many times. I loved it, can’t wait to see what you do next. Please really do take a break, for this is a masterpiece. ❤🎉"
1,ZFfbkg2lYQ4,Girl I am so proud of you. Thank you for putting this much effort for us. I love this gcmm so much it might be one of my new favorites! I love the details and the art. Much love ❤❤
1,ZFfbkg2lYQ4,"Honestly, tomorrow is the day I confront my fake friends and I was feeling so stressed thinking of what to say because everyone's been misunderstanding me and the biggest one was emotionally harassing me for telling my parents. And just as my mind started to go blank and cause me a headache, I saw this. I clicked on it to see it thinking ""I've been waiting for the last part for so long. Let's watch it I guess"" and I'm so happy I clicked. This was actually quite comforting to watch because of the smoothness and everything. Make me change my mind if you can (੭˙꒳​˙)੭"
1,ZFfbkg2lYQ4,"This was so exciting and enjoying to watch! There is no time where me and my bestie watched this without squealing from those romantic scenes of Sarina and Zan and we also cried from scenes that are heartbreaking, i was so impressed that you can put emotions to people just by creating such a masterpiece and thats the reason why i loved your channel and had been subscribed for uhm 1 year? Now? I forgot but atleast i remembered that I've been subscribed to u for a whole damn days and months and year, you have never disappointed us not a bit, your a living legend and always will be, ThankYou for making this gcm! And made our day and especially mine I've been going to hardships cause of school and family lately but watching this gcm with my friend calms and made me forget my problems thankyou thank you thank you! U deserved a million money for thiss lmaoo, once again this is a masterpiece you've created so far keep up and God Bless You <3"
1,ZFfbkg2lYQ4,CAN'T WAIT TO SEE THIS MASTERPIECE!
1,ZFfbkg2lYQ4,"A serious round of applause for this. I usually don't comment on gacha life/club movies or animations but this video and even your whole channel has been so good that it's compelled me to. I just finished watching this in school and i would rather run the risk of someone catching me watching gacha then not watch it 😂. Thank you, seriously thank you for making this masterpiece."
1,ZFfbkg2lYQ4,"this is a masterpiece . are u kidding me bro - …. your drawing, the speech, the action and all is so perfect . this deservers a lot of views and likes … I m so impressed with these qualities and so far this is the best movie i watched in my life time"
